,year,month,day,births,day_of_year,day_of_week,dt,t,s,spec_01_01,spec_02_14,spec_02_29,spec_04_01,spec_07_04,spec_10_31,spec_12_25,spec_12_26,spec_12_27,spec_12_28,spec_12_29,spec_12_30,spec_12_31,weekend
6895,1987,11,18,11020,323,3,1987-11-18,6896.0,321.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6896,1987,11,19,10828,324,4,1987-11-19,6897.0,322.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6897,1987,11,20,11249,325,5,1987-11-20,6898.0,323.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6898,1987,11,21,8891,326,6,1987-11-21,6899.0,324.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6899,1987,11,22,8476,327,7,1987-11-22,6900.0,325.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6900,1987,11,23,11270,328,1,1987-11-23,6901.0,326.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6901,1987,11,24,11545,329,2,1987-11-24,6902.0,327.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6902,1987,11,25,11125,330,3,1987-11-25,6903.0,328.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6903,1987,11,26,8318,331,4,1987-11-26,6904.0,329.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6904,1987,11,27,10014,332,5,1987-11-27,6905.0,330.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6905,1987,11,28,8685,333,6,1987-11-28,6906.0,331.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6906,1987,11,29,8416,334,7,1987-11-29,6907.0,332.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6907,1987,11,30,11085,335,1,1987-11-30,6908.0,333.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6908,1987,12,1,11807,336,2,1987-12-01,6909.0,334.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6909,1987,12,2,10936,337,3,1987-12-02,6910.0,335.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6910,1987,12,3,10865,338,4,1987-12-03,6911.0,336.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6911,1987,12,4,10895,339,5,1987-12-04,6912.0,337.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6912,1987,12,5,8655,340,6,1987-12-05,6913.0,338.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6913,1987,12,6,8483,341,7,1987-12-06,6914.0,339.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6914,1987,12,7,10667,342,1,1987-12-07,6915.0,340.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6915,1987,12,8,11179,343,2,1987-12-08,6916.0,341.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6916,1987,12,9,10844,344,3,1987-12-09,6917.0,342.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6917,1987,12,10,10937,345,4,1987-12-10,6918.0,343.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6918,1987,12,11,11035,346,5,1987-12-11,6919.0,344.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6919,1987,12,12,8807,347,6,1987-12-12,6920.0,345.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6920,1987,12,13,8239,348,7,1987-12-13,6921.0,346.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6921,1987,12,14,10933,349,1,1987-12-14,6922.0,347.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6922,1987,12,15,11533,350,2,1987-12-15,6923.0,348.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6923,1987,12,16,11132,351,3,1987-12-16,6924.0,349.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6924,1987,12,17,11394,352,4,1987-12-17,6925.0,350.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6925,1987,12,18,11872,353,5,1987-12-18,6926.0,351.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6926,1987,12,19,8920,354,6,1987-12-19,6927.0,352.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6927,1987,12,20,8360,355,7,1987-12-20,6928.0,353.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6928,1987,12,21,11531,356,1,1987-12-21,6929.0,354.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6929,1987,12,22,11162,357,2,1987-12-22,6930.0,355.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6930,1987,12,23,10301,358,3,1987-12-23,6931.0,356.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6931,1987,12,24,8919,359,4,1987-12-24,6932.0,357.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6932,1987,12,25,7881,360,5,1987-12-25,6933.0,358.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6933,1987,12,26,8446,361,6,1987-12-26,6934.0,359.5,False,False,False,False,False,False,False,True,False,False,False,False,False,True
6934,1987,12,27,8541,362,7,1987-12-27,6935.0,360.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True
6935,1987,12,28,11462,363,1,1987-12-28,6936.0,361.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6936,1987,12,29,12181,364,2,1987-12-29,6937.0,362.5,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6937,1987,12,30,11843,365,3,1987-12-30,6938.0,363.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6938,1987,12,31,10812,366,4,1987-12-31,6939.0,364.5,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6939,1988,1,1,8494,1,5,1988-01-01,6940.0,0.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6940,1988,1,2,8049,2,6,1988-01-02,6941.0,1.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6941,1988,1,3,8177,3,7,1988-01-03,6942.0,2.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6942,1988,1,4,10202,4,1,1988-01-04,6943.0,3.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6943,1988,1,5,10927,5,2,1988-01-05,6944.0,4.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6944,1988,1,6,10669,6,3,1988-01-06,6945.0,5.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6945,1988,1,7,10814,7,4,1988-01-07,6946.0,6.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6946,1988,1,8,10748,8,5,1988-01-08,6947.0,7.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6947,1988,1,9,8645,9,6,1988-01-09,6948.0,8.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6948,1988,1,10,8299,10,7,1988-01-10,6949.0,9.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6949,1988,1,11,10652,11,1,1988-01-11,6950.0,10.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6950,1988,1,12,11173,12,2,1988-01-12,6951.0,11.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6951,1988,1,13,10685,13,3,1988-01-13,6952.0,12.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6952,1988,1,14,10781,14,4,1988-01-14,6953.0,13.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6953,1988,1,15,11141,15,5,1988-01-15,6954.0,14.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6954,1988,1,16,8835,16,6,1988-01-16,6955.0,15.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6955,1988,1,17,8516,17,7,1988-01-17,6956.0,16.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6956,1988,1,18,10617,18,1,1988-01-18,6957.0,17.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6957,1988,1,19,11156,19,2,1988-01-19,6958.0,18.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6958,1988,1,20,11001,20,3,1988-01-20,6959.0,19.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6959,1988,1,21,10949,21,4,1988-01-21,6960.0,20.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6960,1988,1,22,10927,22,5,1988-01-22,6961.0,21.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6961,1988,1,23,8728,23,6,1988-01-23,6962.0,22.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6962,1988,1,24,8573,24,7,1988-01-24,6963.0,23.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6963,1988,1,25,10784,25,1,1988-01-25,6964.0,24.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6964,1988,1,26,10971,26,2,1988-01-26,6965.0,25.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6965,1988,1,27,10865,27,3,1988-01-27,6966.0,26.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6966,1988,1,28,10689,28,4,1988-01-28,6967.0,27.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6967,1988,1,29,11019,29,5,1988-01-29,6968.0,28.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6968,1988,1,30,8899,30,6,1988-01-30,6969.0,29.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6969,1988,1,31,8515,31,7,1988-01-31,6970.0,30.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6970,1988,2,1,10747,32,1,1988-02-01,6971.0,31.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6971,1988,2,2,11370,33,2,1988-02-02,6972.0,32.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6972,1988,2,3,10879,34,3,1988-02-03,6973.0,33.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6973,1988,2,4,10802,35,4,1988-02-04,6974.0,34.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6974,1988,2,5,10944,36,5,1988-02-05,6975.0,35.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6975,1988,2,6,8721,37,6,1988-02-06,6976.0,36.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6976,1988,2,7,8310,38,7,1988-02-07,6977.0,37.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6977,1988,2,8,10624,39,1,1988-02-08,6978.0,38.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6978,1988,2,9,11268,40,2,1988-02-09,6979.0,39.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6979,1988,2,10,11170,41,3,1988-02-10,6980.0,40.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6980,1988,2,11,11020,42,4,1988-02-11,6981.0,41.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6981,1988,2,12,11160,43,5,1988-02-12,6982.0,42.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6982,1988,2,13,8720,44,6,1988-02-13,6983.0,43.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6983,1988,2,14,8730,45,7,1988-02-14,6984.0,44.25,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6984,1988,2,15,10360,46,1,1988-02-15,6985.0,45.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6985,1988,2,16,11259,47,2,1988-02-16,6986.0,46.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6986,1988,2,17,11162,48,3,1988-02-17,6987.0,47.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6987,1988,2,18,11040,49,4,1988-02-18,6988.0,48.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6988,1988,2,19,11129,50,5,1988-02-19,6989.0,49.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6989,1988,2,20,9208,51,6,1988-02-20,6990.0,50.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6990,1988,2,21,8422,52,7,1988-02-21,6991.0,51.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6991,1988,2,22,10833,53,1,1988-02-22,6992.0,52.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6992,1988,2,23,11001,54,2,1988-02-23,6993.0,53.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6993,1988,2,24,10681,55,3,1988-02-24,6994.0,54.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6994,1988,2,25,10792,56,4,1988-02-25,6995.0,55.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6995,1988,2,26,11084,57,5,1988-02-26,6996.0,56.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6996,1988,2,27,9018,58,6,1988-02-27,6997.0,57.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6997,1988,2,28,8499,59,7,1988-02-28,6998.0,58.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6998,1988,2,29,9798,60,1,1988-02-29,6999.0,59.25,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6999,1988,3,1,11501,61,2,1988-03-01,7000.0,60.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7000,1988,3,2,11017,62,3,1988-03-02,7001.0,61.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7001,1988,3,3,11090,63,4,1988-03-03,7002.0,62.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7002,1988,3,4,11010,64,5,1988-03-04,7003.0,63.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7003,1988,3,5,8917,65,6,1988-03-05,7004.0,64.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7004,1988,3,6,8383,66,7,1988-03-06,7005.0,65.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7005,1988,3,7,10536,67,1,1988-03-07,7006.0,66.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7006,1988,3,8,11309,68,2,1988-03-08,7007.0,67.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7007,1988,3,9,10721,69,3,1988-03-09,7008.0,68.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7008,1988,3,10,10873,70,4,1988-03-10,7009.0,69.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7009,1988,3,11,10790,71,5,1988-03-11,7010.0,70.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7010,1988,3,12,8723,72,6,1988-03-12,7011.0,71.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7011,1988,3,13,8291,73,7,1988-03-13,7012.0,72.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7012,1988,3,14,10379,74,1,1988-03-14,7013.0,73.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7013,1988,3,15,11103,75,2,1988-03-15,7014.0,74.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7014,1988,3,16,11043,76,3,1988-03-16,7015.0,75.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7015,1988,3,17,10918,77,4,1988-03-17,7016.0,76.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7016,1988,3,18,11089,78,5,1988-03-18,7017.0,77.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7017,1988,3,19,8755,79,6,1988-03-19,7018.0,78.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7018,1988,3,20,8646,80,7,1988-03-20,7019.0,79.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7019,1988,3,21,10906,81,1,1988-03-21,7020.0,80.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7020,1988,3,22,11288,82,2,1988-03-22,7021.0,81.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7021,1988,3,23,10980,83,3,1988-03-23,7022.0,82.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7022,1988,3,24,11045,84,4,1988-03-24,7023.0,83.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7023,1988,3,25,11279,85,5,1988-03-25,7024.0,84.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7024,1988,3,26,9168,86,6,1988-03-26,7025.0,85.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7025,1988,3,27,8534,87,7,1988-03-27,7026.0,86.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7026,1988,3,28,10780,88,1,1988-03-28,7027.0,87.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7027,1988,3,29,11405,89,2,1988-03-29,7028.0,88.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7028,1988,3,30,10882,90,3,1988-03-30,7029.0,89.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7029,1988,3,31,10880,91,4,1988-03-31,7030.0,90.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7030,1988,4,1,10298,92,5,1988-04-01,7031.0,91.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7031,1988,4,2,8965,93,6,1988-04-02,7032.0,92.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7032,1988,4,3,8128,94,7,1988-04-03,7033.0,93.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7033,1988,4,4,11021,95,1,1988-04-04,7034.0,94.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7034,1988,4,5,11522,96,2,1988-04-05,7035.0,95.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7035,1988,4,6,11084,97,3,1988-04-06,7036.0,96.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7036,1988,4,7,10886,98,4,1988-04-07,7037.0,97.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7037,1988,4,8,11061,99,5,1988-04-08,7038.0,98.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7038,1988,4,9,8701,100,6,1988-04-09,7039.0,99.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7039,1988,4,10,8502,101,7,1988-04-10,7040.0,100.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7040,1988,4,11,10922,102,1,1988-04-11,7041.0,101.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7041,1988,4,12,11232,103,2,1988-04-12,7042.0,102.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7042,1988,4,13,10534,104,3,1988-04-13,7043.0,103.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7043,1988,4,14,10877,105,4,1988-04-14,7044.0,104.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7044,1988,4,15,11115,106,5,1988-04-15,7045.0,105.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7045,1988,4,16,8896,107,6,1988-04-16,7046.0,106.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7046,1988,4,17,8300,108,7,1988-04-17,7047.0,107.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7047,1988,4,18,10934,109,1,1988-04-18,7048.0,108.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7048,1988,4,19,11044,110,2,1988-04-19,7049.0,109.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7049,1988,4,20,11020,111,3,1988-04-20,7050.0,110.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7050,1988,4,21,10942,112,4,1988-04-21,7051.0,111.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7051,1988,4,22,11294,113,5,1988-04-22,7052.0,112.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7052,1988,4,23,9165,114,6,1988-04-23,7053.0,113.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7053,1988,4,24,8485,115,7,1988-04-24,7054.0,114.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7054,1988,4,25,11004,116,1,1988-04-25,7055.0,115.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7055,1988,4,26,11400,117,2,1988-04-26,7056.0,116.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7056,1988,4,27,11061,118,3,1988-04-27,7057.0,117.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7057,1988,4,28,11329,119,4,1988-04-28,7058.0,118.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7058,1988,4,29,10836,120,5,1988-04-29,7059.0,119.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7059,1988,4,30,8904,121,6,1988-04-30,7060.0,120.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7060,1988,5,1,8474,122,7,1988-05-01,7061.0,121.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7061,1988,5,2,10564,123,1,1988-05-02,7062.0,122.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7062,1988,5,3,11095,124,2,1988-05-03,7063.0,123.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7063,1988,5,4,10931,125,3,1988-05-04,7064.0,124.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7064,1988,5,5,11038,126,4,1988-05-05,7065.0,125.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7065,1988,5,6,11271,127,5,1988-05-06,7066.0,126.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7066,1988,5,7,8991,128,6,1988-05-07,7067.0,127.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7067,1988,5,8,8692,129,7,1988-05-08,7068.0,128.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7068,1988,5,9,11077,130,1,1988-05-09,7069.0,129.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7069,1988,5,10,11664,131,2,1988-05-10,7070.0,130.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7070,1988,5,11,11319,132,3,1988-05-11,7071.0,131.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7071,1988,5,12,11207,133,4,1988-05-12,7072.0,132.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7072,1988,5,13,10931,134,5,1988-05-13,7073.0,133.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7073,1988,5,14,8949,135,6,1988-05-14,7074.0,134.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7074,1988,5,15,8764,136,7,1988-05-15,7075.0,135.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7075,1988,5,16,11267,137,1,1988-05-16,7076.0,136.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7076,1988,5,17,11593,138,2,1988-05-17,7077.0,137.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7077,1988,5,18,11311,139,3,1988-05-18,7078.0,138.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7078,1988,5,19,11110,140,4,1988-05-19,7079.0,139.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7079,1988,5,20,11452,141,5,1988-05-20,7080.0,140.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7080,1988,5,21,8955,142,6,1988-05-21,7081.0,141.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7081,1988,5,22,8816,143,7,1988-05-22,7082.0,142.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7082,1988,5,23,11355,144,1,1988-05-23,7083.0,143.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7083,1988,5,24,11862,145,2,1988-05-24,7084.0,144.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7084,1988,5,25,11464,146,3,1988-05-25,7085.0,145.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7085,1988,5,26,11494,147,4,1988-05-26,7086.0,146.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7086,1988,5,27,11712,148,5,1988-05-27,7087.0,147.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7087,1988,5,28,9342,149,6,1988-05-28,7088.0,148.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7088,1988,5,29,8741,150,7,1988-05-29,7089.0,149.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7089,1988,5,30,9253,151,1,1988-05-30,7090.0,150.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7090,1988,5,31,11586,152,2,1988-05-31,7091.0,151.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7091,1988,6,1,12037,153,3,1988-06-01,7092.0,152.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7092,1988,6,2,11911,154,4,1988-06-02,7093.0,153.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7093,1988,6,3,11462,155,5,1988-06-03,7094.0,154.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7094,1988,6,4,9219,156,6,1988-06-04,7095.0,155.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7095,1988,6,5,8791,157,7,1988-06-05,7096.0,156.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7096,1988,6,6,11392,158,1,1988-06-06,7097.0,157.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7097,1988,6,7,11573,159,2,1988-06-07,7098.0,158.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7098,1988,6,8,11495,160,3,1988-06-08,7099.0,159.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7099,1988,6,9,11519,161,4,1988-06-09,7100.0,160.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7100,1988,6,10,11549,162,5,1988-06-10,7101.0,161.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7101,1988,6,11,9099,163,6,1988-06-11,7102.0,162.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7102,1988,6,12,8674,164,7,1988-06-12,7103.0,163.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7103,1988,6,13,11097,165,1,1988-06-13,7104.0,164.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7104,1988,6,14,11915,166,2,1988-06-14,7105.0,165.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7105,1988,6,15,11651,167,3,1988-06-15,7106.0,166.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7106,1988,6,16,11656,168,4,1988-06-16,7107.0,167.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7107,1988,6,17,11639,169,5,1988-06-17,7108.0,168.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7108,1988,6,18,9380,170,6,1988-06-18,7109.0,169.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7109,1988,6,19,9038,171,7,1988-06-19,7110.0,170.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7110,1988,6,20,11552,172,1,1988-06-20,7111.0,171.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7111,1988,6,21,12040,173,2,1988-06-21,7112.0,172.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7112,1988,6,22,11779,174,3,1988-06-22,7113.0,173.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7113,1988,6,23,11786,175,4,1988-06-23,7114.0,174.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7114,1988,6,24,11698,176,5,1988-06-24,7115.0,175.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7115,1988,6,25,9470,177,6,1988-06-25,7116.0,176.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7116,1988,6,26,8858,178,7,1988-06-26,7117.0,177.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7117,1988,6,27,11166,179,1,1988-06-27,7118.0,178.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7118,1988,6,28,12165,180,2,1988-06-28,7119.0,179.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7119,1988,6,29,11629,181,3,1988-06-29,7120.0,180.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7120,1988,6,30,11980,182,4,1988-06-30,7121.0,181.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7121,1988,7,1,11825,183,5,1988-07-01,7122.0,182.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False
